Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
674618,220734,12/21/2017,12/27/2017,12.12,16,3.88,13.5,08-Columbus West,columbus,Walk-In,52.38
670200,208776,11/7/2017,11/8/2017,14.5,19.14,4.64,11.27,14-Louisville,Louisville,Craigslist,52.2928
664914,185501,8/31/2017,9/7/2017,11,14.52,3.52,14.83,11-Florence,cincinnati,,52.2016
667168,184914,10/5/2017,10/8/2017,9,11.52,2.52,20.67,12-Chicago,University Park,,52.0884
671920,210332,11/13/2017,12/3/2017,10,12.8,2.8,18.6,12-Chicago,Chicago,,52.08
667163,207401,10/5/2017,10/8/2017,9,11.52,2.52,20.65,12-Chicago,Chicago,Friend/Relative Referral,52.038
678292,225141,2/12/2018,,10,13.25,3.25,16,12-Chicago,Berwyn,,52
678291,225142,2/12/2018,,10,13.25,3.25,16,12-Chicago,Cicero,,52
678290,225143,2/12/2018,,10,13.25,3.25,16,12-Chicago,Cicero,,52
672775,221493,12/4/2017,12/5/2017,11,14.85,3.85,13.5,11-Florence,Cincinnati,Friend/Relative Referral,51.975
670845,209772,11/13/2017,12/3/2017,10,12.8,2.8,18.53,12-Chicago,Chicago,,51.884
672070,220803,11/22/2017,11/22/2017,14,18.48,4.48,11.58,14-Louisville,louisville ky,Newspaper Ad,51.8784
673068,207656,11/30/2017,12/2/2017,14.5,19.14,4.64,11.18,14-Louisville,Louisville,Indeed,51.8752
673069,221388,11/30/2017,12/2/2017,14.5,19.14,4.64,11.18,14-Louisville,Louisville,Friend/Relative Referral,51.8752
676694,223076,1/18/2018,1/23/2018,8.3,10.96,2.66,19.5,03-Independence,cleveland,Friend/Relative Referral,51.87
675922,223228,1/8/2018,1/11/2018,9,12.24,3.24,16,03-Independence,Euclid,Friend/Relative Referral,51.84
667562,207824,10/16/2017,10/17/2017,9,12.24,3.24,16,03-Independence,cleveland,Craigslist,51.84
667564,207869,10/16/2017,10/17/2017,9,12.24,3.24,16,03-Independence,Cleveland ,Friend/Relative Referral,51.84
667923,208054,10/19/2017,10/20/2017,9,12.24,3.24,16,03-Independence,Euclid,Craigslist,51.84
668244,208319,10/24/2017,10/25/2017,9,12.24,3.24,16,03-Independence,Cleveland,Craigslist,51.84
668994,208671,10/31/2017,11/1/2017,9,12.24,3.24,16,03-Independence,cleveland,Zip Recruiter,51.84
669372,208907,11/2/2017,11/7/2017,9,12.24,3.24,16,03-Independence,richmond,Walk-In,51.84
665259,185565,9/7/2017,9/11/2017,10.5,13.97,3.47,14.93,14-Louisville,Shepherdsville,Indeed,51.8071
675160,210268,12/18/2017,12/30/2017,10,12.8,2.8,18.48,12-Chicago,Chicago,,51.744
676670,210322,1/17/2018,1/18/2018,9.5,12.54,3.04,17,03-Independence,cleveland,Walk-In,51.68
677801,224866,2/8/2018,2/12/2018,9.25,12.58,3.33,15.5,09-Lancaster,pleasantville,Friend/Relative Referral,51.615
676257,222965,1/8/2018,1/16/2018,12.37,16.58,4.21,12.25,08-Columbus West,Grove City ,Walk-In,51.5725
676256,223041,1/8/2018,1/15/2018,12.37,16.58,4.21,12.25,08-Columbus West,columbus,Walk-In,51.5725
666504,186584,9/26/2017,9/28/2017,10,13.5,3.5,14.73,07-Columbus East,columbus,Friend/Relative Referral,51.555
670330,209230,11/9/2017,11/10/2017,14,18.48,4.48,11.5,14-Louisville,Louisville,Other web site,51.52
669967,185819,11/7/2017,11/22/2017,14,18.48,4.48,11.47,14-Louisville,Louisville,Craigslist,51.3856
672161,220676,11/20/2017,11/30/2017,11.75,15.86,4.11,12.5,07-Columbus East,Columbus,Friend/Relative Referral,51.375
675717,184870,12/31/2017,2/2/2018,9,11.52,2.52,20.35,12-Chicago,Naperville,,51.282
675170,222356,12/20/2017,12/20/2017,10,13.2,3.2,16,12-Chicago,Joliet,Zip Recruiter,51.2
677562,224346,2/5/2018,2/12/2018,10,13.2,3.2,16,07-Columbus East,columbus,Walk-In,51.2
672977,221088,11/28/2017,11/28/2017,14,18.48,4.48,11.42,14-Louisville,louisville,Craigslist,51.1616
663507,184310,8/8/2017,8/10/2017,10.5,14.28,3.78,13.5,08-Columbus West,Columbus,Friend/Relative Referral,51.03
665116,185771,9/6/2017,9/14/2017,10,13.4,3.4,15,07-Columbus East,columbus,Friend/Relative Referral,51
667932,186297,9/19/2017,10/20/2017,10.25,13.12,2.87,17.75,06-Akron,akron,Walk-In,50.9425
672224,220734,11/22/2017,12/9/2017,13.35,17.5,4.15,12.25,08-Columbus West,columbus,Walk-In,50.8375
677911,209571,2/10/2018,,9,12.33,3.33,15.25,05-Elyria,lorain,Friend/Relative Referral,50.7825
669943,209207,11/1/2017,11/13/2017,10,12.8,2.8,18.12,12-Chicago,Chicago,,50.736
676152,184793,1/3/2018,1/9/2018,12.5,16.63,4.13,12.25,11-Florence,erlanger ,Craigslist,50.5925
668351,208417,10/24/2017,10/27/2017,9,11.97,2.97,17,08-Columbus West,columbus,Walk-In,50.49
675573,208374,1/2/2018,1/3/2018,10.5,14.7,4.2,12,06-Akron,akron,Indeed,50.4
666648,187031,9/28/2017,10/7/2017,10,13.2,3.2,15.75,12-Chicago,Rockford,Walk-In,50.4
673390,221650,12/4/2017,12/8/2017,10,13.2,3.2,15.75,08-Columbus West,Columbus ,Walk-In,50.4
665641,186018,9/13/2017,9/15/2017,10.5,13.97,3.47,14.5,14-Louisville,shepherdsville,Friend/Relative Referral,50.315
674510,222492,12/20/2017,12/26/2017,10,13,3,16.75,05-Elyria,Lorain,,50.25
666631,187102,9/28/2017,10/7/2017,10,13.2,3.2,15.7,12-Chicago,Chicago,,50.24
674053,222266,12/15/2017,12/16/2017,14.5,19.14,4.64,10.82,14-Louisville,georgetown,Indeed,50.2048
673250,220848,12/7/2017,12/8/2017,11,15.18,4.18,12,09-Lancaster,Bremen,Walk-In,50.16
664952,185606,8/31/2017,8/31/2017,9.75,12.87,3.12,16,06-Akron,AKRON,,49.92
665956,185606,9/11/2017,9/11/2017,9.75,12.87,3.12,16,06-Akron,AKRON,,49.92
664953,185608,8/31/2017,8/31/2017,9.75,12.87,3.12,16,06-Akron,AKRON,,49.92
669527,208648,10/30/2017,11/1/2017,9.75,12.87,3.12,16,06-Akron,Rittman,,49.92
675351,221041,12/28/2017,12/29/2017,9.75,12.87,3.12,16,06-Akron,Akron,Friend/Relative Referral,49.92
663057,184188,8/3/2017,8/17/2017,9,11.52,2.52,19.78,12-Chicago,Chicago ,,49.8456
669498,186907,10/30/2017,10/31/2017,11,14.85,3.85,12.92,07-Columbus East,Canal Winchester,Friend/Relative Referral,49.742
673160,210397,12/4/2017,12/7/2017,10.5,14.18,3.68,13.5,09-Lancaster,Lancaster,Walk-In,49.68
673159,210398,12/4/2017,12/7/2017,10.5,14.18,3.68,13.5,09-Lancaster,LANCASTER ,Friend/Relative Referral,49.68
676641,222687,1/8/2018,1/12/2018,10,13.2,3.2,15.5,12-Chicago,Chicago,Friend/Relative Referral,49.6
674445,222624,12/19/2017,1/1/2018,10.5,13.55,3.05,16.25,07-Columbus East,COLUMBUS,,49.5625
670318,208788,11/8/2017,11/14/2017,14,18.48,4.48,11.05,14-Louisville,Elizabethtown,Indeed,49.504
674220,185126,12/14/2017,12/20/2017,12,15.96,3.96,12.5,11-Florence,Cincinnati,Craigslist,49.5
674229,220991,12/14/2017,12/31/2017,12,15.96,3.96,12.5,10-West Chester,cincinnatti,Friend/Relative Referral,49.5
668209,186513,10/16/2017,10/20/2017,11,14.19,3.19,15.5,12-Chicago,Chicago,Friend/Relative Referral,49.445
664738,184666,8/21/2017,9/1/2017,10,13.25,3.25,15.2,12-Chicago,Alsip,,49.4
674720,221716,12/14/2017,12/18/2017,11,14.52,3.52,14.02,14-Louisville,Louisville,Other web site,49.3504
677719,223072,2/7/2018,2/11/2018,11,14.08,3.08,16,06-Akron,cuyahoga falls ,Craigslist,49.28
677165,223015,1/29/2018,1/31/2018,11,14.08,3.08,16,06-Akron,akron,Friend/Relative Referral,49.28
676644,222689,1/8/2018,1/12/2018,10,13.2,3.2,15.4,12-Chicago,Chicago,Indeed,49.28
671502,209839,11/13/2017,11/15/2017,10.25,13.53,3.28,15,06-Akron,Akron,Friend/Relative Referral,49.2
674047,221502,12/15/2017,12/16/2017,14.5,19.14,4.64,10.59,14-Louisville,Louisville,,49.1376
668050,208269,10/20/2017,10/23/2017,10,13.2,3.2,15.33,09-Lancaster,Lancaster,Friend/Relative Referral,49.056
672379,220990,11/27/2017,11/27/2017,14,18.48,4.48,10.93,14-Louisville,Louisville,Craigslist,48.9664
668214,186106,10/22/2017,10/24/2017,9,12.06,3.06,16,09-Lancaster,Lancaster ,Friend/Relative Referral,48.96
676787,209737,1/22/2018,2/2/2018,9,12.06,3.06,16,09-Lancaster,Lancaster,Walk-In,48.96
671188,185975,11/15/2017,11/20/2017,9,12.06,3.06,16,09-Lancaster,Lancaster,Friend/Relative Referral,48.96
674410,222451,12/20/2017,1/3/2018,9,12.06,3.06,16,09-Lancaster,Lancaster,Friend/Relative Referral,48.96
675262,222750,12/28/2017,12/31/2017,8.5,11.56,3.06,16,03-Independence,Cuyahoga Falls,Walk-In,48.96
675259,222751,12/28/2017,12/31/2017,8.5,11.56,3.06,16,03-Independence,Cuyahoga falls,Walk-In,48.96
668412,207518,10/23/2017,11/5/2017,12.25,16.23,3.98,12.3,07-Columbus East,columbus,Walk-In,48.954
671918,210345,11/14/2017,12/3/2017,10,12.8,2.8,17.47,12-Chicago,Chicago,,48.916
670735,208645,11/5/2017,11/7/2017,16,20.96,4.96,9.85,11-Florence,Cincinnati,Walk-In,48.856
663758,184633,8/10/2017,8/11/2017,11,15.07,4.07,12,10-West Chester,trenton,Friend/Relative Referral,48.84
663766,184635,8/10/2017,8/11/2017,11,15.07,4.07,12,10-West Chester,Liberty Township,Indeed,48.84
669452,208948,11/2/2017,11/4/2017,15,19.8,4.8,10.17,11-Florence,cincinnati,Friend/Relative Referral,48.816
676633,223535,1/8/2018,1/18/2018,10,13.2,3.2,15.25,12-Chicago,Chicago,,48.8
674048,221729,12/15/2017,12/16/2017,14.5,19.14,4.64,10.51,14-Louisville,louisville,Indeed,48.7664
665642,186019,9/13/2017,9/15/2017,10.5,13.97,3.47,14.05,14-Louisville,sheperdsville,Friend/Relative Referral,48.7535
674499,221072,12/21/2017,1/5/2018,10,13.25,3.25,15,12-Chicago,Chicago,Friend/Relative Referral,48.75
666091,185811,9/20/2017,9/27/2017,10,13.25,3.25,15,12-Chicago,Chicago,Other web site,48.75
665384,186180,9/6/2017,9/14/2017,10,13.25,3.25,15,12-Chicago,Joliet,,48.75
674366,222245,12/11/2017,12/22/2017,10,13.25,3.25,15,12-Chicago,Bellwood,,48.75
674365,222252,12/11/2017,12/22/2017,10,13.25,3.25,15,12-Chicago,Joliet,,48.75
676583,223631,1/15/2018,1/15/2018,10,13.25,3.25,15,12-Chicago,Plainfield,Indeed,48.75
677061,223874,1/19/2018,1/20/2018,10,13.25,3.25,15,12-Chicago,Joliet,,48.75
677058,223988,1/19/2018,2/9/2018,10,13.25,3.25,15,12-Chicago,harvey ,Indeed,48.75
677054,223989,1/19/2018,2/9/2018,10,13.25,3.25,15,12-Chicago,harvey,Indeed,48.75
677705,224505,1/31/2018,2/9/2018,10,13.25,3.25,15,12-Chicago,CHICAGO,Walk-In,48.75
677703,224774,1/31/2018,2/9/2018,10,13.25,3.25,15,12-Chicago,Bolingbrook,,48.75
669455,208949,11/2/2017,11/4/2017,15,19.8,4.8,10.15,11-Florence,cincinnati,Walk-In,48.72
674736,221660,12/15/2017,12/19/2017,11,14.63,3.63,13.4,14-Louisville,Louisville,Indeed,48.642
671519,209975,11/13/2017,11/19/2017,9,11.7,2.7,18,05-Elyria,Lorian,Walk-In,48.6
671690,208187,11/7/2017,11/7/2017,14.5,19.14,4.64,10.47,14-Louisville,Shepherdsville,Craigslist,48.5808
666055,186735,9/20/2017,9/21/2017,11,15.41,4.41,11,14-Louisville,louisville,Zip Recruiter,48.51
676381,223452,1/15/2018,1/17/2018,9.5,12.54,3.04,15.9,08-Columbus West,Columbus,Friend/Relative Referral,48.336
667281,186776,10/3/2017,10/12/2017,9.75,12.97,3.22,15,10-West Chester,cincinnati,Indeed,48.3
674272,222227,12/14/2017,12/16/2017,14.5,19.14,4.64,10.4,14-Louisville,Louisville,Walk-In,48.256
668234,208151,10/23/2017,10/29/2017,15,19.8,4.8,10.05,11-Florence,erlanger,Friend/Relative Referral,48.24
672283,209049,11/15/2017,12/3/2017,10,12.8,2.8,17.22,12-Chicago,Chicago,,48.216
670110,208748,11/1/2017,11/1/2017,12.25,16.23,3.98,12.1,07-Columbus East,Grove City,Walk-In,48.158
667733,185130,10/9/2017,10/31/2017,10,12.8,2.8,17.15,12-Chicago,Chicago,,48.02
674507,222478,12/20/2017,12/26/2017,10,13,3,16,05-Elyria,Bay Village ,Friend/Relative Referral,48
670811,207488,11/13/2017,11/20/2017,10,13.2,3.2,15,07-Columbus East,Whitehall,Friend/Relative Referral,48
663824,184805,8/15/2017,8/18/2017,10,13.2,3.2,15,12-Chicago,Lockport ,,48
663825,184807,8/15/2017,8/18/2017,10,13.2,3.2,15,12-Chicago,Lockport ,,48
672091,184369,11/13/2017,11/24/2017,11,14.85,3.85,12.46,12-Chicago,Chicago ,Flyer,47.971
664728,185070,8/21/2017,9/8/2017,8.75,11.7,2.95,16.25,12-Chicago,chicago,,47.9375
674935,184188,12/23/2017,12/30/2017,10,12.8,2.8,17.12,12-Chicago,Chicago ,,47.936
664360,184879,8/16/2017,8/21/2017,10.5,13.97,3.47,13.75,14-Louisville,Shelbyville,Friend/Relative Referral,47.7125
677394,222971,1/31/2018,,11.5,15.24,3.74,12.75,11-Florence,florence ky,Friend/Relative Referral,47.685
671936,210334,11/14/2017,12/3/2017,10,12.8,2.8,17.01,12-Chicago,Chicago,,47.628
673994,186676,12/13/2017,12/20/2017,12,15.96,3.96,12,11-Florence,Burlington,Friend/Relative Referral,47.52
668361,208190,10/24/2017,10/31/2017,10,12.8,2.8,16.95,12-Chicago,Bolingbrook,Friend/Relative Referral,47.46
673229,184768,12/7/2017,12/11/2017,11,14.58,3.58,13.25,06-Akron,akron,Newspaper Ad,47.435
665839,185872,9/11/2017,9/20/2017,10,13.3,3.3,14.37,08-Columbus West,Columbus,Friend/Relative Referral,47.421
670478,185756,11/5/2017,11/8/2017,14.5,19.14,4.64,10.19,14-Louisville,Louisville,Indeed,47.2816
668746,208174,10/22/2017,10/29/2017,15,19.8,4.8,9.85,11-Florence,Cincinnati,Friend/Relative Referral,47.28
669195,184372,11/1/2017,11/2/2017,10,13.5,3.5,13.5,06-Akron,Kent,Indeed,47.25
668328,186768,10/16/2017,10/17/2017,11.35,14.98,3.63,13,12-Chicago,Dolton ,Walk-In,47.19
672230,184554,11/22/2017,11/24/2017,13.35,17.5,4.15,11.37,07-Columbus East,Columbus,Friend/Relative Referral,47.1855
675862,209869,1/4/2018,1/5/2018,10,13.25,3.25,14.5,12-Chicago,Chicago,Indeed,47.125
675863,220919,1/4/2018,1/5/2018,10,13.25,3.25,14.5,12-Chicago,Chicago,Friend/Relative Referral,47.125
667797,185325,10/9/2017,10/17/2017,10,13.5,3.5,13.46,12-Chicago,Gary,Walk-In,47.11
669090,208634,10/31/2017,11/24/2017,10,12.8,2.8,16.75,12-Chicago,Summit,,46.9
664021,184777,8/15/2017,8/18/2017,8.15,11.08,2.93,16,03-Independence,cleveland,Craigslist,46.88
666078,185188,8/30/2017,9/13/2017,10,13.6,3.6,13.02,10-West Chester,Hamilton,Indeed,46.872
677221,186389,1/24/2018,1/28/2018,11.35,14.98,3.63,12.87,08-Columbus West,columbus ,Advanced Careers,46.7181
671410,210006,11/14/2017,11/27/2017,14,18.48,4.48,10.4,14-Louisville,Shepherdsville,Craigslist,46.592
675274,222424,12/24/2017,1/3/2018,9,11.7,2.7,17.25,05-Elyria,Grafton ,,46.575
676637,223528,1/8/2018,1/18/2018,10,13.2,3.2,14.5,12-Chicago,Bolinbrook ,Friend/Relative Referral,46.4
666052,186562,9/19/2017,9/22/2017,11,15.41,4.41,10.5,14-Louisville,Louisville,Craigslist,46.305
668962,208896,10/30/2017,10/31/2017,10,13.2,3.2,14.46,09-Lancaster,Lancaster,,46.272
674158,222356,12/18/2017,1/5/2018,11,14.19,3.19,14.5,12-Chicago,Joliet,Zip Recruiter,46.255
668348,208407,10/24/2017,10/25/2017,10,13.3,3.3,14,08-Columbus West,Columbus,Walk-In,46.2
674889,222656,12/26/2017,12/27/2017,9,11.88,2.88,16,03-Independence,Westlake,Craigslist,46.08
669065,208996,10/31/2017,11/16/2017,10,12.8,2.8,16.45,12-Chicago,Chicago,,46.06
672725,209622,12/4/2017,12/6/2017,9,11.52,2.52,18.23,12-Chicago,Matteson,,45.9396
664790,185605,8/31/2017,9/10/2017,10.25,13.12,2.87,16,06-Akron,canal fulton,Craigslist,45.92
666473,186687,9/28/2017,10/4/2017,9,12.06,3.06,15,09-Lancaster,Lancaster,Indeed,45.9
665618,185223,9/12/2017,9/21/2017,10,13.3,3.3,13.9,07-Columbus East,Columbus,Indeed,45.87
673749,222132,12/13/2017,12/17/2017,9,11.52,2.52,18.15,12-Chicago,Bolingbrook,,45.738
676655,223548,1/8/2018,1/18/2018,8.75,11.7,2.95,15.5,12-Chicago,Chicago,,45.725
671400,209935,11/14/2017,11/16/2017,14,18.48,4.48,10.18,14-Louisville,Louisville,Craigslist,45.6064
672415,184132,11/13/2017,11/21/2017,10,13.2,3.2,14.25,08-Columbus West,Columbus,Other web site,45.6
676457,210364,1/8/2018,1/8/2018,12,15.96,3.96,11.5,10-West Chester,Cincinnati,Indeed,45.54
674235,221642,12/14/2017,12/20/2017,12,15.96,3.96,11.5,11-Florence,cincinnati,Friend/Relative Referral,45.54
673672,208077,11/7/2017,11/7/2017,14.5,19.14,4.64,9.8,14-Louisville,Louisville,Friend/Relative Referral,45.472
675173,221858,12/19/2017,12/26/2017,13.78,17.9,4.12,11,03-Independence,cleveland,Walk-In,45.32
670502,208568,11/5/2017,11/5/2017,14.5,19.14,4.64,9.75,14-Louisville,louisville ky,Craigslist,45.24
664878,185422,8/28/2017,8/29/2017,10.5,13.97,3.47,13,14-Louisville,Radcliff,Craigslist,45.11
665269,185932,9/7/2017,9/8/2017,10.5,13.97,3.47,13,14-Louisville,Webster,Craigslist,45.11
672570,220933,11/22/2017,12/3/2017,11.25,14.85,3.6,12.5,11-Florence,Cincinnati,,45
677515,222234,1/28/2018,1/28/2018,11.75,15.57,3.82,11.75,11-Florence,independence,Walk-In,44.885
670353,186922,11/10/2017,11/14/2017,10,12.8,2.8,16,06-Akron,Akron,Indeed,44.8
667916,208141,10/19/2017,10/19/2017,10,12.8,2.8,16,06-Akron,Cleveland,,44.8
672012,184756,11/22/2017,11/28/2017,10,14,4,11.2,06-Akron,Akron,Indeed,44.8
668172,207562,10/17/2017,10/19/2017,12.55,16.94,4.39,10.2,05-Elyria,Lorain,Indeed,44.778
664853,185667,8/31/2017,9/5/2017,10.5,13.97,3.47,12.9,14-Louisville,louisville,Zip Recruiter,44.763
676194,223239,1/10/2018,1/11/2018,10.5,13.97,3.47,12.9,14-Louisville,Georgetown,Craigslist,44.763
664373,185255,8/23/2017,8/24/2017,10.5,13.97,3.47,12.88,14-Louisville,radcliff,Indeed,44.6936
676193,223240,1/10/2018,1/11/2018,10.5,13.97,3.47,12.88,14-Louisville,georgetown,Craigslist,44.6936
664372,185256,8/23/2017,8/24/2017,10.5,13.97,3.47,12.87,14-Louisville,Radcliff,Friend/Relative Referral,44.6589
664371,185257,8/23/2017,8/24/2017,10.5,13.97,3.47,12.87,14-Louisville,Elizabethtown,Indeed,44.6589
664888,185445,8/30/2017,9/1/2017,10.5,13.97,3.47,12.85,14-Louisville,louisville,,44.5895
669014,186216,10/30/2017,11/1/2017,10.5,13.86,3.36,13.25,08-Columbus West,Galloway,Friend/Relative Referral,44.52
677506,222354,2/2/2018,2/6/2018,8.3,11.29,2.99,14.88,03-Independence,Cleveland,Walk-In,44.4912
676873,223226,1/22/2018,1/24/2018,10.5,13.97,3.47,12.78,14-Louisville,LOUISVILLE,Indeed,44.3466
669482,207368,11/3/2017,11/24/2017,10,12.8,2.8,15.83,12-Chicago,Chicago Heights,,44.324
674713,207771,12/13/2017,12/19/2017,11,14.63,3.63,12.21,14-Louisville,Louisville,,44.3223
675732,208818,1/3/2018,1/11/2018,10,13.8,3.8,11.65,08-Columbus West,Columbus,Friend/Relative Referral,44.27
675733,208819,1/3/2018,1/4/2018,10,13.8,3.8,11.65,08-Columbus West,columbus,Friend/Relative Referral,44.27
664731,184988,8/21/2017,9/13/2017,8.75,11.7,2.95,15,12-Chicago,Sauk Village,,44.25
664317,185065,8/14/2017,8/23/2017,8.75,11.7,2.95,15,12-Chicago,chicago,,44.25
669397,208622,10/23/2017,11/2/2017,8.75,11.7,2.95,15,12-Chicago,Calumet City,,44.25
676454,208635,1/17/2018,1/25/2018,8.75,11.7,2.95,15,12-Chicago,Chicago Heights,,44.25
670176,209801,11/1/2017,11/24/2017,8.75,11.7,2.95,15,12-Chicago,University Park,,44.25
670192,209803,11/1/2017,11/24/2017,8.75,11.7,2.95,15,12-Chicago,University Park ,,44.25
670194,209813,11/1/2017,11/24/2017,8.75,11.7,2.95,15,12-Chicago,University Park,,44.25
671910,220864,11/16/2017,12/8/2017,8.75,11.7,2.95,15,12-Chicago,Steger,,44.25
673812,221750,12/7/2017,12/14/2017,8.75,11.7,2.95,15,12-Chicago,Chicago Heights ,,44.25
673810,221752,12/7/2017,12/14/2017,8.75,11.7,2.95,15,12-Chicago,Chicago,,44.25
673823,221930,12/7/2017,12/13/2017,8.75,11.7,2.95,15,12-Chicago,Country Club Hills,,44.25
676609,222517,1/8/2018,1/17/2018,8.75,11.7,2.95,15,12-Chicago, Chicago heights,Indeed,44.25
676496,223800,1/15/2018,1/25/2018,8.75,11.7,2.95,15,12-Chicago,Park Forest,,44.25
677431,224336,1/22/2018,1/31/2018,8.75,11.7,2.95,15,12-Chicago,Park Forest,,44.25
665698,186098,9/14/2017,9/15/2017,10.5,13.97,3.47,12.73,14-Louisville,Louisville,Zip Recruiter,44.1731
667581,207711,10/11/2017,10/14/2017,12,15.84,3.84,11.48,11-Florence,florence,,44.0832
675633,221831,1/4/2018,1/13/2018,12,15.96,3.96,11.1,11-Florence,Cincinnati,Friend/Relative Referral,43.956
675759,222566,12/31/2017,2/2/2018,9,11.52,2.52,17.43,12-Chicago,chicago,Indeed,43.9236
676031,223305,1/9/2018,1/10/2018,10.5,13.97,3.47,12.64,14-Louisville,Louisville,Craigslist,43.8608
672133,185985,11/27/2017,11/30/2017,11,14.58,3.58,12.25,11-Florence,Dayton,,43.855
668616,186859,10/26/2017,10/30/2017,10,13.5,3.5,12.5,12-Chicago,Chicago,Friend/Relative Referral,43.75
674196,220653,12/11/2017,12/23/2017,12,15.96,3.96,11,11-Florence,Cincinnati,Friend/Relative Referral,43.56
664381,185009,8/21/2017,8/22/2017,10.5,13.97,3.47,12.5,14-Louisville,Hodgenville,Other web site,43.375
676678,222604,1/17/2018,1/28/2018,9,11.97,2.97,14.57,07-Columbus East,Columbus,Friend/Relative Referral,43.2729
669939,209660,11/3/2017,11/3/2017,10,12.8,2.8,15.45,12-Chicago,chicago,,43.26
668590,186074,10/30/2017,11/5/2017,9.5,12.16,2.66,16.25,06-Akron,Akron,Indeed,43.225
670834,186890,11/7/2017,11/17/2017,10,14.8,4.8,9,05-Elyria,Wellington,,43.2
669344,208890,11/1/2017,11/4/2017,10.5,13.97,3.47,12.42,14-Louisville,louisville,Friend/Relative Referral,43.0974
677501,222608,2/2/2018,2/9/2018,11.5,15.24,3.74,11.5,11-Florence,Augusta,Friend/Relative Referral,43.01
677323,224262,1/29/2018,2/2/2018,9,11.97,2.97,14.48,07-Columbus East,Columbus ,Walk-In,43.0056
669345,208891,11/1/2017,11/4/2017,10.5,13.97,3.47,12.39,14-Louisville,Louisville,,42.9933
667757,186135,10/9/2017,10/10/2017,11.75,15.57,3.82,11.25,11-Florence,Cincinnati,Friend/Relative Referral,42.975
676036,223311,1/9/2018,1/9/2018,10.5,13.97,3.47,12.37,14-Louisville,Louisville,Walk-In,42.9239
672979,209715,11/10/2017,12/16/2017,14,18.48,4.48,9.58,14-Louisville,Louisville ,Friend/Relative Referral,42.9184
666788,184582,9/25/2017,10/13/2017,10,13.25,3.25,13.2,12-Chicago,Bolingbrook,Friend/Relative Referral,42.9
666423,187020,9/27/2017,9/28/2017,11,14.58,3.58,11.98,06-Akron,akron,Craigslist,42.8884
674064,221479,12/15/2017,12/16/2017,14.5,19.14,4.64,9.23,14-Louisville,Radcliff,Indeed,42.8272
671719,210415,11/19/2017,11/22/2017,9.5,13.78,4.28,10,03-Independence,cleveland,Craigslist,42.8
674056,222278,12/15/2017,12/16/2017,14.5,19.14,4.64,9.22,14-Louisville,Louisville,Craigslist,42.7808
676719,210238,1/19/2018,1/19/2018,10,12.8,2.8,15.25,06-Akron,Akron,Zip Recruiter,42.7
676308,186149,1/15/2018,1/17/2018,9.5,12.16,2.66,16,06-Akron,Akron,Indeed,42.56
675526,222980,1/4/2018,2/2/2018,9,11.52,2.52,16.85,12-Chicago,Chicago,Friend/Relative Referral,42.462
663166,184321,8/7/2017,8/16/2017,9,11.52,2.52,16.83,12-Chicago,Bolingbrook,,42.4116
668971,186907,10/25/2017,10/29/2017,10,13.5,3.5,12.08,07-Columbus East,Canal Winchester,Friend/Relative Referral,42.28
666969,186253,10/2/2017,10/5/2017,16,21.28,5.28,8,07-Columbus East,Reynoldsburg,Friend/Relative Referral,42.24
666833,207312,10/5/2017,10/10/2017,9.25,11.84,2.59,16.25,06-Akron,Akron,Craigslist,42.0875
663995,184908,8/17/2017,8/21/2017,10,13.5,3.5,12,12-Chicago,Naperville,Friend/Relative Referral,42
665408,185970,9/5/2017,9/14/2017,10.5,13.55,3.05,13.75,07-Columbus East,COLUMBUS,,41.9375
665178,185227,8/28/2017,9/18/2017,8.25,11.04,2.79,15,12-Chicago,university park,,41.85
