Item_ID,AIdent,Hours_Worked,Activation,Completion
673268,221903,9.75,12/2/2017,12/9/2017
673919,221907,181.5,12/10/2017,1/28/2018
677634,221907,29,1/28/2018,2/4/2018
678120,221907,76.25,2/4/2018,2/25/2018
673275,221909,166.42,12/3/2017,1/14/2018
674034,221913,23.08,12/10/2017,12/17/2017
674715,221913,0.57,12/17/2017,12/24/2017
673845,221914,38.82,12/3/2017,12/17/2017
673558,221918,344.75,12/10/2017,2/25/2018
673824,221923,64,12/3/2017,12/24/2017
673806,221924,435.5,12/3/2017,2/25/2018
673807,221925,435.5,12/3/2017,2/25/2018
673821,221926,269.75,12/3/2017,2/25/2018
673820,221927,58.75,12/3/2017,12/24/2017
673816,221929,109,12/3/2017,1/7/2018
673823,221930,15,12/3/2017,12/10/2017
673801,221932,19,12/3/2017,12/17/2017
673805,221933,57.25,12/3/2017,12/24/2017
673804,221934,49.5,12/3/2017,12/24/2017
673817,221935,26.5,12/3/2017,12/17/2017
677268,221935,3.5,1/21/2018,1/28/2018
674202,221938,443.83,12/10/2017,2/25/2018
674003,221944,20.25,12/3/2017,2/25/2018
676447,221944,144.75,1/7/2018,2/25/2018
674362,221949,251.09,12/10/2017,2/25/2018
675569,221949,29.08,12/24/2017,12/31/2017
673909,221950,24,12/3/2017,1/28/2018
677076,221950,8,1/14/2018,1/21/2018
673313,221951,1.75,12/3/2017,12/10/2017
674154,221952,165,12/10/2017,1/14/2018
676640,221952,72,1/14/2018,2/4/2018
677014,221959,5,1/14/2018,1/21/2018
674049,221961,3.83,12/10/2017,12/17/2017
673290,221964,10,12/9/2017,12/16/2017
674259,221968,276.92,12/10/2017,2/4/2018
678147,221968,24,2/11/2018,2/18/2018
674039,221974,4,12/10/2017,12/17/2017
677934,221976,16,2/11/2018,2/18/2018
673640,221978,74.5,12/10/2017,12/24/2017
676325,221978,274.25,1/14/2018,2/25/2018
673726,221983,29.07,12/10/2017,12/17/2017
674271,221985,4,12/10/2017,12/17/2017
674135,221990,55.33,12/10/2017,12/24/2017
673729,221993,96.98,12/10/2017,12/31/2017
674146,221994,7.5,12/10/2017,12/17/2017
673654,222000,21.2,12/10/2017,12/17/2017
673723,222004,15.5,12/10/2017,12/17/2017
674914,222004,28.8,12/17/2017,12/24/2017
675454,222004,22.13,12/31/2017,1/7/2018
675172,222005,86,12/17/2017,2/4/2018
674342,222010,394.2,12/10/2017,2/25/2018
673651,222012,50,12/10/2017,12/24/2017
678174,222012,37.5,2/4/2018,2/18/2018
673649,222014,28.7,12/10/2017,12/17/2017
678433,222021,7.5,2/11/2018,2/18/2018
674285,222031,105,12/10/2017,1/7/2018
674183,222032,242.98,12/17/2017,1/28/2018
677538,222032,173.05,1/28/2018,2/25/2018
674381,222033,40,12/10/2017,12/24/2017
673635,222034,47.25,12/10/2017,12/17/2017
674012,222038,482.5,12/10/2017,2/25/2018
673516,222039,263.09,12/9/2017,2/3/2018
678131,222039,71.5,2/4/2018,2/18/2018
674141,222044,72.77,12/10/2017,12/31/2017
674165,222046,146.25,12/10/2017,1/28/2018
674174,222049,75,12/10/2017,1/7/2018
673799,222053,445.5,12/10/2017,2/25/2018
674028,222058,102.75,12/10/2017,12/31/2017
674387,222059,80.25,12/17/2017,1/7/2018
674324,222064,6.2,12/10/2017,12/17/2017
674560,222067,32,12/17/2017,12/31/2017
673688,222068,78.1,12/10/2017,12/24/2017
675345,222068,148,12/24/2017,1/28/2018
674127,222076,29,12/10/2017,12/17/2017
674126,222077,27.5,12/10/2017,12/17/2017
674406,222081,112.21,12/10/2017,1/7/2018
673908,222084,10,12/3/2017,12/24/2017
676176,222084,91.25,12/31/2017,2/18/2018
673696,222085,45,12/10/2017,12/24/2017
677653,222085,94.72,1/28/2018,2/18/2018
673697,222086,45,12/10/2017,12/24/2017
677655,222086,94.6,1/28/2018,2/18/2018
676206,222087,74,1/7/2018,1/21/2018
674270,222088,446.89,12/10/2017,2/25/2018
674128,222089,35.5,12/10/2017,12/17/2017
673695,222092,20.5,12/10/2017,12/17/2017
675631,222098,71.2,12/31/2017,1/21/2018
675632,222099,71.2,12/31/2017,1/21/2018
674415,222100,34,12/17/2017,12/31/2017
674133,222101,75.5,12/10/2017,12/31/2017
675878,222101,321.25,12/31/2017,2/25/2018
674391,222104,8,12/10/2017,12/17/2017
673861,222110,101.11,12/10/2017,1/7/2018
673971,222111,92.03,12/10/2017,12/31/2017
673750,222113,26.26,12/10/2017,12/17/2017
675164,222113,89.5,12/17/2017,12/31/2017
675821,222113,31.12,12/31/2017,1/7/2018
674026,222118,95.5,12/10/2017,12/31/2017
673706,222120,80,12/10/2017,12/24/2017
674384,222123,89.25,12/10/2017,1/7/2018
675938,222123,7.3,12/31/2017,1/7/2018
674379,222124,168,12/10/2017,1/21/2018
675225,222127,206.5,12/17/2017,2/4/2018
673982,222129,50,12/17/2017,1/7/2018
674077,222130,53.5,12/10/2017,12/24/2017
674076,222131,53.5,12/10/2017,12/24/2017
673749,222132,18.15,12/10/2017,12/17/2017
674352,222135,71.6,12/10/2017,12/24/2017
674080,222136,100,12/10/2017,12/24/2017
674943,222138,19.25,12/17/2017,12/24/2017
673989,222139,52.25,12/10/2017,12/24/2017
675294,222139,124.25,12/24/2017,1/28/2018
673959,222146,88.6,12/10/2017,12/31/2017
674195,222148,60.5,12/17/2017,1/7/2018
675525,222148,174,12/31/2017,2/4/2018
676161,222149,17.52,12/31/2017,1/14/2018
673698,222152,24.75,12/10/2017,12/17/2017
677083,222153,24,1/21/2018,1/28/2018
673912,222158,73.5,12/3/2017,12/24/2017
673913,222158,13,12/3/2017,1/7/2018
673914,222158,5,12/3/2017,12/10/2017
674400,222159,4,12/10/2017,12/17/2017
674157,222161,42,12/10/2017,12/24/2017
675868,222161,37,12/31/2017,1/14/2018
673941,222164,66,12/10/2017,12/31/2017
676844,222167,227.05,1/14/2018,2/25/2018
676847,222168,227.09,1/14/2018,2/25/2018
673932,222169,6.5,12/3/2017,12/10/2017
674168,222171,110.5,12/10/2017,1/14/2018
673928,222173,3.95,12/10/2017,12/17/2017
673765,222175,22.5,12/3/2017,12/10/2017
676104,222179,8.25,1/7/2018,1/14/2018
673742,222180,120,12/3/2017,12/24/2017
675561,222180,360,12/24/2017,2/25/2018
673942,222183,82.5,12/10/2017,12/31/2017
673743,222184,77,12/3/2017,12/24/2017
675563,222184,227,12/24/2017,2/25/2018
673975,222185,34.75,12/17/2017,1/7/2018
673741,222186,120,12/3/2017,12/24/2017
675562,222186,360,12/24/2017,2/25/2018
673755,222187,6.75,12/3/2017,12/10/2017
673767,222189,7.75,12/3/2017,12/17/2017
674315,222189,8,12/10/2017,12/17/2017
674042,222190,16.02,12/10/2017,12/17/2017
674724,222190,231.78,12/17/2017,2/4/2018
674256,222193,9,12/17/2017,12/24/2017
673930,222195,4.25,12/10/2017,12/17/2017
673768,222201,398.5,12/3/2017,2/18/2018
673961,222202,131.23,12/9/2017,1/13/2018
673870,222203,38.5,12/3/2017,12/17/2017
673896,222203,5,12/3/2017,12/10/2017
675251,222203,128,12/17/2017,2/4/2018
677361,222204,16.95,1/21/2018,1/28/2018
674330,222215,7.5,12/10/2017,12/17/2017
673943,222216,25,12/10/2017,12/24/2017
674191,222220,10.25,12/10/2017,12/17/2017
674190,222222,10,12/10/2017,12/17/2017
674132,222223,37.25,12/17/2017,12/24/2017
675383,222224,249.75,12/31/2017,2/11/2018
674130,222225,40,12/17/2017,12/24/2017
676097,222226,31.5,1/7/2018,1/14/2018
674272,222227,10.4,12/10/2017,12/17/2017
674979,222232,84,12/17/2017,1/21/2018
676116,222232,24.5,12/31/2017,1/7/2018
675395,222234,139.5,12/31/2017,1/28/2018
677515,222234,11.75,1/28/2018,2/4/2018
675617,222237,345,12/31/2017,2/25/2018
676252,222238,276.75,1/7/2018,2/25/2018
673978,222242,1.75,12/3/2017,12/10/2017
674409,222242,28.5,12/10/2017,12/24/2017
677378,222242,39,1/21/2018,2/18/2018
673951,222244,34.5,12/3/2017,12/24/2017
674366,222245,15,12/10/2017,12/17/2017
674378,222246,35,12/10/2017,12/24/2017
674350,222247,348.2,12/10/2017,2/18/2018
673950,222248,42.5,12/3/2017,12/31/2017
674335,222249,7.5,12/10/2017,12/17/2017
673931,222250,6.5,12/3/2017,12/10/2017
674338,222251,391,12/10/2017,2/25/2018
674365,222252,15,12/10/2017,12/17/2017
673949,222253,4,12/3/2017,12/10/2017
676179,222256,365,12/31/2017,2/25/2018
674204,222260,9,12/17/2017,12/24/2017
674370,222263,50.07,12/17/2017,12/31/2017
674053,222266,10.82,12/10/2017,12/17/2017
674735,222266,67.28,12/17/2017,1/7/2018
676238,222270,354.25,12/31/2017,2/25/2018
674369,222271,1.75,12/17/2017,12/24/2017
674149,222272,402.25,12/17/2017,2/25/2018
678460,222273,8,2/11/2018,2/18/2018
674056,222278,9.22,12/10/2017,12/17/2017
674044,222279,6.05,12/10/2017,12/17/2017
674726,222279,77.62,12/17/2017,1/21/2018
674186,222285,369.06,12/10/2017,2/25/2018
674990,222286,368,12/17/2017,2/25/2018
674055,222287,13.73,12/10/2017,12/17/2017
674737,222287,24.18,12/17/2017,12/31/2017
674376,222289,5.75,12/10/2017,12/17/2017
675220,222290,4.75,12/17/2017,12/24/2017
674185,222293,136,12/17/2017,1/21/2018
676981,222294,75.4,1/14/2018,2/25/2018
677279,222294,119.25,1/21/2018,2/11/2018
674413,222298,307.25,12/17/2017,2/25/2018
674057,222306,7.51,12/10/2017,12/17/2017
674997,222319,90,12/17/2017,1/7/2018
676342,222319,279.9,1/7/2018,2/25/2018
674059,222328,3.88,12/10/2017,12/17/2017
674495,222331,107.9,12/17/2017,1/14/2018
675198,222334,130.61,12/24/2017,1/28/2018
675171,222335,136,12/17/2017,1/14/2018
674143,222342,2.5,12/17/2017,12/24/2017
675924,222345,319,1/7/2018,2/25/2018
674150,222348,38,12/17/2017,12/24/2017
676322,222348,82.5,1/14/2018,1/28/2018
676531,222354,45,1/14/2018,1/28/2018
677506,222354,14.88,1/28/2018,2/11/2018
674158,222356,14.5,12/17/2017,12/24/2017
674500,222356,6.6,12/17/2017,12/31/2017
675170,222356,16,12/17/2017,12/24/2017
674492,222357,12.9,12/17/2017,12/31/2017
675168,222357,8,12/17/2017,12/24/2017
677672,222359,54.8,1/28/2018,2/18/2018
676200,222360,81.84,1/7/2018,1/28/2018
676199,222361,56.43,1/7/2018,1/21/2018
674403,222365,23,12/10/2017,12/24/2017
675191,222384,50.25,12/24/2017,1/7/2018
676567,222385,101.75,1/7/2018,1/28/2018
677745,222385,24,1/28/2018,2/4/2018
674617,222392,56.75,12/17/2017,1/7/2018
676823,222403,154.75,1/21/2018,2/25/2018
674252,222405,114.25,12/10/2017,1/14/2018
675227,222406,270.25,12/17/2017,2/25/2018
677513,222406,39.25,1/28/2018,2/4/2018
675219,222411,37,12/17/2017,12/24/2017
675276,222411,82.25,12/24/2017,1/14/2018
674517,222412,33.25,12/24/2017,12/31/2017
674518,222412,61.75,12/31/2017,1/21/2018
676253,222413,109.75,1/7/2018,1/28/2018
676055,222415,22.5,12/31/2017,1/14/2018
675592,222417,56.25,12/31/2017,1/14/2018
675214,222418,299.75,12/24/2017,2/25/2018
674390,222419,80.25,12/17/2017,1/7/2018
675207,222421,41.08,12/24/2017,1/14/2018
675209,222422,44.01,12/24/2017,1/7/2018
675221,222424,24.25,12/17/2017,12/24/2017
675273,222424,23,12/24/2017,12/31/2017
675274,222424,17.25,12/31/2017,1/7/2018
676350,222424,105.25,1/7/2018,2/4/2018
677645,222424,100,1/28/2018,2/25/2018
675194,222425,307.97,12/24/2017,2/25/2018
675412,222426,40,12/31/2017,1/14/2018
675218,222428,9,12/17/2017,12/24/2017
676571,222429,152,1/7/2018,2/11/2018
678089,222430,94,2/4/2018,2/25/2018
674398,222436,32,12/10/2017,12/24/2017
674416,222437,138.79,12/17/2017,1/21/2018
675919,222438,44.75,1/7/2018,1/21/2018
674176,222442,106,12/10/2017,1/7/2018
676789,222442,64,1/21/2018,2/11/2018
678245,222442,53.61,2/11/2018,2/25/2018
676565,222446,144.75,1/7/2018,2/11/2018
674410,222451,16,12/17/2017,12/24/2017
676456,222458,321.28,1/7/2018,2/25/2018
674438,222461,15.5,12/17/2017,12/24/2017
674231,222466,64,12/10/2017,12/24/2017
675477,222466,400,12/24/2017,3/4/2018
675587,222470,337.92,12/31/2017,2/25/2018
674511,222477,8,12/17/2017,12/24/2017
674507,222478,16,12/17/2017,12/24/2017
674508,222479,23.5,12/17/2017,12/31/2017
674509,222480,13.25,12/17/2017,12/24/2017
675286,222480,9,12/24/2017,12/31/2017
675988,222481,47.57,12/31/2017,1/14/2018
677087,222481,47.65,1/14/2018,1/28/2018
674798,222484,10,12/17/2017,12/24/2017
674510,222492,16.75,12/17/2017,12/24/2017
674888,222495,348.15,12/17/2017,2/25/2018
675384,222498,22.75,12/31/2017,1/7/2018
674412,222501,2.25,12/17/2017,12/24/2017
674519,222505,110.25,12/17/2017,1/21/2018
675387,222514,39.25,12/31/2017,1/14/2018
676609,222517,15,1/7/2018,1/14/2018
675030,222520,4,12/17/2017,12/24/2017
675013,222521,4,12/17/2017,12/24/2017
674283,222522,308,12/10/2017,2/18/2018
674293,222524,352.75,12/10/2017,2/18/2018
676082,222529,242,12/31/2017,2/18/2018
675879,222531,280,12/31/2017,2/25/2018
675675,222539,32,1/7/2018,1/14/2018
674971,222546,269.9,12/17/2017,2/25/2018
676740,222554,72,1/14/2018,2/4/2018
674436,222558,39.25,12/17/2017,12/31/2017
675568,222558,71.5,12/24/2017,1/14/2018
676314,222559,222.25,1/7/2018,2/25/2018
676562,222563,164.25,1/7/2018,2/11/2018
674433,222565,32.24,12/17/2017,12/31/2017
674431,222566,61.4,12/17/2017,12/31/2017
675759,222566,17.43,12/31/2017,1/7/2018
675263,222573,326.2,12/24/2017,2/25/2018
678293,222575,7.5,2/11/2018,2/18/2018
676209,222576,68.8,1/7/2018,1/28/2018
674970,222580,8.5,12/24/2017,12/31/2017
675201,222581,33.07,12/24/2017,1/7/2018
676222,222584,40,1/7/2018,1/28/2018
676223,222584,40,1/14/2018,1/21/2018
674405,222585,20,12/10/2017,12/24/2017
675527,222588,40,12/24/2017,1/7/2018
675457,222604,9,12/31/2017,1/7/2018
676678,222604,14.57,1/14/2018,1/21/2018
675203,222605,15.83,12/24/2017,12/31/2017
675451,222608,57.9,12/24/2017,1/14/2018
677501,222608,11.5,1/28/2018,2/11/2018
674443,222613,266.5,12/17/2017,2/4/2018
675205,222618,330.82,12/24/2017,2/25/2018
675654,222619,16.5,12/24/2017,12/31/2017
675358,222620,0.25,12/24/2017,12/31/2017
675355,222621,0.25,12/24/2017,12/31/2017
674445,222624,16.25,12/17/2017,12/24/2017
675079,222626,2,12/17/2017,12/24/2017
676103,222630,37,1/7/2018,1/14/2018
676102,222631,37.25,1/7/2018,1/14/2018
675567,222636,146.04,12/24/2017,2/11/2018
674447,222639,190.25,12/17/2017,2/4/2018
675232,222642,426.5,12/17/2017,2/25/2018
675381,222643,21.3,12/31/2017,1/14/2018
675656,222644,260.1,12/24/2017,2/25/2018
674491,222647,41.13,12/17/2017,12/31/2017
675877,222647,32.45,12/31/2017,1/7/2018
674482,222648,224.5,12/17/2017,2/18/2018
674889,222656,16,12/24/2017,12/31/2017
675532,222657,2.25,12/31/2017,1/7/2018
676111,222657,7.75,1/7/2018,1/14/2018
676856,222657,9,1/21/2018,1/28/2018
677003,222658,30,1/14/2018,1/21/2018
677277,222658,245.75,1/21/2018,2/25/2018
676977,222662,30,1/14/2018,1/21/2018
677278,222662,245.82,1/21/2018,2/25/2018
675433,222663,5.58,12/24/2017,12/31/2017
675430,222674,36.7,12/24/2017,1/7/2018
675229,222676,331.92,12/24/2017,2/25/2018
675256,222679,19,12/24/2017,2/18/2018
676600,222679,30,1/7/2018,2/25/2018
675223,222683,4.5,12/17/2017,12/24/2017
676445,222683,57.75,1/7/2018,2/4/2018
675226,222684,5.75,12/17/2017,12/24/2017
677822,222684,1.5,1/28/2018,2/4/2018
675659,222687,7.5,12/24/2017,12/31/2017
676641,222687,15.5,1/7/2018,1/14/2018
675660,222689,7.5,12/24/2017,12/31/2017
676644,222689,15.4,1/7/2018,1/14/2018
677336,222694,48.75,1/21/2018,2/4/2018
678000,222695,68,2/11/2018,2/25/2018
675211,222698,6.5,12/24/2017,12/31/2017
675416,222700,315.5,12/31/2017,2/25/2018
675212,222701,29.7,12/24/2017,1/7/2018
676672,222710,82.33,1/14/2018,1/28/2018
678024,222716,82,2/11/2018,2/25/2018
675891,222719,205.34,12/31/2017,2/25/2018
675420,222722,13.81,12/31/2017,1/7/2018
675564,222731,40,12/24/2017,1/7/2018
676372,222731,19.3,1/7/2018,1/14/2018
675892,222737,103.62,12/31/2017,1/28/2018
675262,222750,16,12/24/2017,12/31/2017
676020,222750,219,1/7/2018,2/25/2018
675259,222751,16,12/24/2017,12/31/2017
675999,222751,219,1/7/2018,2/25/2018
675260,222753,11,12/24/2017,12/31/2017
675909,222755,275.58,12/31/2017,2/25/2018
675180,222757,34.2,12/17/2017,12/24/2017
675409,222758,121.93,12/31/2017,1/21/2018
676985,222767,3.55,1/21/2018,1/28/2018
675339,222768,18.57,12/24/2017,12/31/2017
675440,222769,7.7,12/24/2017,12/31/2017
675461,222772,4.98,12/31/2017,1/7/2018
675734,222773,235.25,1/7/2018,2/18/2018
678330,222773,37,2/18/2018,2/25/2018
675682,222775,277.5,12/31/2017,2/25/2018
675265,222777,66.75,12/24/2017,1/14/2018
677066,222777,107.89,1/21/2018,2/18/2018
677051,222780,202,1/21/2018,2/25/2018
675252,222781,2.25,12/17/2017,12/24/2017
675443,222783,31.1,12/24/2017,1/7/2018
675906,222784,23.25,12/31/2017,1/7/2018
675907,222785,23.25,12/31/2017,1/7/2018
677236,222787,35.3,1/21/2018,2/4/2018
675884,222794,33.7,12/31/2017,1/14/2018
676577,222796,40,1/7/2018,1/14/2018
675522,222798,10.5,12/24/2017,2/25/2018
676182,222798,94.25,12/24/2017,2/25/2018
675269,222799,437.5,12/10/2017,2/25/2018
676414,222801,18.37,1/7/2018,1/14/2018
676095,222810,48,1/7/2018,1/14/2018
675341,222812,67.2,12/31/2017,1/21/2018
676275,222815,5.5,12/31/2017,1/7/2018
675638,222816,5.52,12/31/2017,1/7/2018
676205,222819,100.83,12/31/2017,1/28/2018
676508,222824,20,1/7/2018,1/21/2018
677102,222825,73.5,1/21/2018,2/11/2018
676509,222826,20.5,1/7/2018,1/21/2018
677828,222827,87.5,2/4/2018,2/25/2018
675428,222828,33.25,12/31/2017,1/7/2018
675908,222830,268.65,12/31/2017,2/25/2018
677373,222831,17,1/21/2018,1/28/2018
675858,222841,272.6,12/31/2017,2/25/2018
675267,222844,402.25,12/10/2017,2/25/2018
676139,222850,285.1,12/31/2017,2/25/2018
676051,222853,79.75,12/31/2017,1/28/2018
675266,222854,408,12/10/2017,2/25/2018
676327,222856,30.75,1/7/2018,1/14/2018
675386,222863,197.45,12/24/2017,2/4/2018
675462,222864,286.91,12/31/2017,2/25/2018
675473,222871,4,12/24/2017,12/31/2017
677657,222871,40,1/28/2018,2/18/2018
678143,222871,18.75,2/4/2018,2/25/2018
676138,222872,293.7,12/31/2017,2/25/2018
676137,222873,20,12/31/2017,1/7/2018
676784,222873,126.92,1/14/2018,2/25/2018
675468,222876,4,12/24/2017,12/31/2017
675962,222876,301,12/31/2017,2/25/2018
677163,222883,39,1/21/2018,2/4/2018
677573,222883,30,2/4/2018,2/11/2018
675350,222884,293,12/31/2017,2/25/2018
676144,222885,67.5,1/7/2018,1/21/2018
678458,222885,39.3,2/18/2018,2/25/2018
675349,222887,78,12/31/2017,1/21/2018
676738,222887,230.5,1/14/2018,2/25/2018
676432,222889,29.5,1/14/2018,1/21/2018
675893,222892,21.48,12/31/2017,1/14/2018
677185,222896,41.5,1/28/2018,2/11/2018
675639,222897,2.1,12/31/2017,1/7/2018
675628,222901,7.75,12/24/2017,2/11/2018
678169,222901,20,2/4/2018,2/18/2018
676184,222903,0,1/7/2018,1/14/2018
675629,222905,14.25,12/31/2017,1/7/2018
677468,222908,30.98,1/21/2018,1/28/2018
675570,222909,131.6,12/31/2017,2/4/2018
676514,222916,3,1/7/2018,1/14/2018
675463,222938,300.84,12/31/2017,2/25/2018
676084,222940,427.5,12/31/2017,2/18/2018
676046,222942,34,1/7/2018,1/14/2018
677089,222942,182.75,1/14/2018,2/25/2018
675940,222943,304,12/31/2017,2/25/2018
675452,222946,10.98,12/31/2017,1/7/2018
676570,222949,170.25,1/7/2018,2/11/2018
677853,222949,64.75,2/11/2018,2/25/2018
675965,222951,48.75,12/31/2017,1/21/2018
675983,222961,275.39,12/31/2017,2/25/2018
676250,222962,62,1/7/2018,1/21/2018
675945,222964,8,12/31/2017,1/7/2018
676257,222965,12.25,1/7/2018,1/14/2018
676576,222966,201.25,1/7/2018,2/18/2018
677732,222966,38.5,1/28/2018,2/4/2018
678373,222966,39.5,2/18/2018,2/25/2018
676202,222969,117,12/31/2017,1/28/2018
677524,222969,24,1/28/2018,2/4/2018
675390,222970,133.25,12/31/2017,1/28/2018
677523,222970,16,1/28/2018,2/4/2018
677394,222971,12.75,1/28/2018,2/4/2018
677689,222971,8,1/28/2018,2/4/2018
677986,222972,114.25,2/11/2018,2/25/2018
676715,222976,34.88,1/14/2018,1/28/2018
677164,222978,86,1/28/2018,2/11/2018
675595,222979,84.2,12/31/2017,1/21/2018
675526,222980,16.85,12/31/2017,1/7/2018
676157,222981,27.48,1/7/2018,1/14/2018
677056,222981,30,1/14/2018,1/28/2018
675533,222982,16.51,12/31/2017,1/7/2018
675597,222986,140.55,12/31/2017,2/4/2018
677381,222988,24,1/28/2018,2/4/2018
676699,222993,26.16,1/7/2018,1/21/2018
676129,222998,136.33,12/31/2017,1/28/2018
675460,222999,123.97,12/31/2017,1/28/2018
675683,223001,119,12/31/2017,2/4/2018
678348,223001,20,2/11/2018,2/18/2018
675896,223003,221.78,12/31/2017,2/25/2018
675464,223004,30.67,12/31/2017,1/14/2018
675969,223006,28.25,12/31/2017,1/21/2018
675728,223007,120,12/31/2017,2/4/2018
677482,223007,71.5,1/28/2018,2/18/2018
675936,223008,28.25,12/31/2017,1/14/2018
675949,223013,90.5,12/31/2017,1/21/2018
677165,223015,16,1/28/2018,2/4/2018
675607,223017,29.16,12/31/2017,1/14/2018
676548,223017,247.55,1/7/2018,2/25/2018
677602,223019,8.5,2/4/2018,2/11/2018
676602,223020,280,1/7/2018,2/25/2018
676123,223025,54,1/7/2018,1/21/2018
676914,223025,39.25,1/21/2018,2/4/2018
676214,223026,276,12/31/2017,2/25/2018
675571,223030,8.7,12/31/2017,1/7/2018
675885,223031,24,12/31/2017,1/7/2018
676158,223032,52.66,12/31/2017,1/14/2018
677684,223032,15.5,1/28/2018,2/4/2018
676136,223034,316.75,12/31/2017,2/25/2018
675953,223039,134.55,1/7/2018,2/4/2018
676256,223041,12.25,1/7/2018,1/14/2018
677406,223047,139.4,1/21/2018,2/25/2018
676156,223053,6.5,12/31/2017,1/7/2018
677293,223057,150.5,1/21/2018,2/25/2018
676318,223059,176,1/7/2018,2/11/2018
676813,223068,63.5,1/21/2018,2/4/2018
675901,223071,19.58,12/31/2017,1/14/2018
675537,223072,182,12/31/2017,2/4/2018
677719,223072,16,2/4/2018,2/11/2018
678398,223072,81.25,2/11/2018,2/25/2018
675870,223073,152.8,12/31/2017,2/18/2018
676694,223076,19.5,1/14/2018,1/28/2018
676187,223080,10.54,1/7/2018,1/14/2018
675598,223082,2.75,12/31/2017,1/7/2018
676563,223089,136,1/7/2018,2/11/2018
675596,223091,16.27,12/31/2017,1/7/2018
676549,223091,219.47,1/7/2018,2/25/2018
675536,223093,169.56,12/31/2017,2/18/2018
678069,223093,8.08,2/4/2018,2/11/2018
675602,223094,260.2,12/31/2017,2/25/2018
675846,223096,22,12/31/2017,1/14/2018
675860,223101,7.5,12/31/2017,1/7/2018
675900,223102,4.75,12/31/2017,1/7/2018
675883,223103,7,1/7/2018,1/14/2018
675852,223104,22.5,12/31/2017,1/14/2018
675851,223105,22,12/31/2017,1/14/2018
675899,223108,30.39,12/31/2017,1/28/2018
676524,223115,71.53,1/7/2018,2/4/2018
676215,223117,49.5,12/31/2017,1/21/2018
677469,223118,217.63,1/21/2018,2/25/2018
676101,223121,32.5,1/7/2018,1/14/2018
675865,223125,59.5,12/31/2017,1/14/2018
676141,223126,6.5,12/31/2017,1/14/2018
677044,223126,31,1/14/2018,2/4/2018
676016,223132,4,12/31/2017,1/7/2018
676603,223133,202.5,1/14/2018,2/25/2018
675932,223136,281,12/31/2017,2/25/2018
675738,223137,8,12/31/2017,1/7/2018
676572,223137,130,1/7/2018,1/28/2018
677565,223137,141.45,1/28/2018,2/25/2018
