,Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
4955,669864,184646,10/31/2017,,10,12.9,2.9,663,07-Columbus East,COLUMBUS,,1922.7
4956,663897,184955,8/1/2017,10/1/2017,10,12.9,2.9,6,07-Columbus East,CLUMBUS,,17.4
4957,667331,184955,10/2/2017,10/27/2017,10,12.9,2.9,27.5,07-Columbus East,CLUMBUS,,79.75
4958,663898,184958,8/8/2017,10/30/2017,10,12.9,2.9,469.5,07-Columbus East,COLUMBUS,,1361.55
4959,669874,184958,10/31/2017,,10,12.9,2.9,508,07-Columbus East,COLUMBUS,,1473.2
4960,663901,184962,8/11/2017,9/7/2017,10,12.9,2.9,118.25,07-Columbus East,COLUMBUS,,342.925
4961,663924,184983,8/11/2017,8/25/2017,10,12.9,2.9,74.25,07-Columbus East,COLUMBUS,,215.325
4962,663926,184986,8/6/2017,10/30/2017,10,12.9,2.9,446.25,07-Columbus East,COLUMBUS,,1294.125
4963,669868,184986,10/31/2017,,10,12.9,2.9,581,07-Columbus East,COLUMBUS,,1684.9
4964,663927,184987,8/6/2017,8/21/2017,10,12.9,2.9,49.25,07-Columbus East,COLUMBUS,,142.825
4965,663960,185000,8/6/2017,10/30/2017,10,12.9,2.9,364.5,07-Columbus East,COLUMBUS,,1057.05
4966,663961,185001,8/6/2017,8/25/2017,10,12.9,2.9,61.75,07-Columbus East,COLUMBUS,,179.075
4967,663962,185002,8/6/2017,9/7/2017,10,12.9,2.9,104.75,07-Columbus East,COLUMBUS,,303.775
4968,664595,185195,8/22/2017,8/31/2017,10,12.9,2.9,4,12-Chicago,New Lenox ,Friend/Relative Referral,11.6
4969,664596,185196,8/22/2017,8/31/2017,10,12.9,2.9,4,12-Chicago,Joliet,Flyer,11.6
4970,664230,185283,8/17/2017,9/24/2017,10,12.9,2.9,92.5,07-Columbus East,COLUMBUS,,268.25
4971,666608,185283,9/25/2017,10/30/2017,10,12.9,2.9,208.75,07-Columbus East,COLUMBUS,,605.375
4972,669897,185283,10/31/2017,1/8/2018,10,12.9,2.9,296.25,07-Columbus East,COLUMBUS,,859.125
4973,664637,185612,8/21/2017,10/30/2017,10,12.9,2.9,471.5,07-Columbus East,COLUMBUS,,1367.35
4974,669879,185612,10/31/2017,1/22/2018,10,12.9,2.9,522.5,07-Columbus East,COLUMBUS,,1515.25
4975,664935,185847,9/1/2017,10/30/2017,10,12.9,2.9,360.5,07-Columbus East,COLUMBUS,,1045.45
4976,669886,185847,10/31/2017,1/9/2018,10,12.9,2.9,293.75,07-Columbus East,COLUMBUS,,851.875
4977,664941,185850,9/1/2017,9/4/2017,10,12.9,2.9,8,07-Columbus East,COLUMBUS,,23.2
4978,664948,185851,8/30/2017,10/30/2017,10,12.9,2.9,135.5,07-Columbus East,COLUMBUS,,392.95
4979,664977,185859,8/30/2017,10/30/2017,10,12.9,2.9,372,07-Columbus East,COLUMBUS,,1078.8
4980,669881,185859,10/31/2017,1/27/2018,10,12.9,2.9,447,07-Columbus East,COLUMBUS,,1296.3
4981,664992,185865,8/31/2017,9/7/2017,10,12.9,2.9,27,07-Columbus East,COLUMBUS,,78.3
4982,664998,185868,9/1/2017,10/30/2017,10,12.9,2.9,255.25,06-Akron,REYNOLDSBURG,,740.225
4983,669887,185868,10/31/2017,1/15/2018,10,12.9,2.9,357,06-Akron,REYNOLDSBURG,,1035.3
4984,665368,186179,9/11/2017,10/30/2017,10,12.9,2.9,219.5,07-Columbus East,BLACKLICK,,636.55
4985,665885,186189,9/12/2017,10/30/2017,10,12.9,2.9,312.25,07-Columbus East,columbus,,905.525
4986,669890,186189,10/31/2017,,10,12.9,2.9,646.75,07-Columbus East,columbus,,1875.575
4987,666343,186580,9/20/2017,9/21/2017,10,12.9,2.9,10,12-Chicago,Calumet City,Friend/Relative Referral,29
4988,666321,186737,9/19/2017,10/30/2017,10,12.9,2.9,272.5,07-Columbus East,WHITEHALL,,790.25
4989,669891,186737,10/31/2017,,10,12.9,2.9,563.75,07-Columbus East,WHITEHALL,,1634.875
4990,666323,186740,9/19/2017,10/30/2017,10,12.9,2.9,265.5,07-Columbus East,REYNOLDSBURG,,769.95
4991,669893,186740,10/31/2017,,10,12.9,2.9,638.25,07-Columbus East,REYNOLDSBURG,,1850.925
4992,666332,186742,9/19/2017,10/30/2017,10,12.9,2.9,257.25,07-Columbus East,REYNOLDSBURG,,746.025
4993,669892,186742,10/31/2017,,10,12.9,2.9,556.75,07-Columbus East,REYNOLDSBURG,,1614.575
4994,666262,186750,9/20/2017,10/30/2017,10,12.9,2.9,267,07-Columbus East,REYNOLDSBURG,,774.3
4995,669895,186750,10/31/2017,,10,12.9,2.9,525,07-Columbus East,REYNOLDSBURG,,1522.5
4996,666263,186752,9/20/2017,10/29/2017,10,12.9,2.9,127,07-Columbus East,REYNOLDSBURG,,368.3
4997,669952,186752,10/30/2017,1/4/2018,10,12.9,2.9,357.75,07-Columbus East,REYNOLDSBURG,,1037.475
4998,666924,207287,10/9/2017,10/30/2017,10,12.9,2.9,10,07-Columbus East,COLUMBUS,Walk-In,29
4999,667308,207737,10/11/2017,10/30/2017,10,12.9,2.9,96.75,07-Columbus East,Pataskala,,280.575
5000,669906,207737,10/31/2017,,10,12.9,2.9,611,07-Columbus East,Pataskala,,1771.9
5001,667335,207749,10/4/2017,10/9/2017,10,12.9,2.9,9.5,07-Columbus East,COLUMBUS,,27.55
5002,667337,207752,10/5/2017,10/9/2017,10,12.9,2.9,35.5,07-Columbus East,BLACKLICK,,102.95
5003,668373,208123,10/18/2017,10/30/2017,10,12.9,2.9,27.75,07-Columbus East,columbus,,80.475
5004,669033,208807,10/31/2017,,10,12.9,2.9,536,07-Columbus East,Reynoldsburg,Friend/Relative Referral,1554.4
5005,669228,208963,10/30/2017,10/30/2017,10,12.9,2.9,8,07-Columbus East,Columbus,,23.2
5006,669921,208963,10/31/2017,,10,12.9,2.9,608.5,07-Columbus East,Columbus,,1764.65
5007,669037,208964,10/31/2017,1/24/2018,10,12.9,2.9,411.25,07-Columbus East,Columbus,,1192.625
5008,669163,209115,10/30/2017,10/30/2017,10,12.9,2.9,8,07-Columbus East,Columbus,,23.2
5009,669924,209115,10/31/2017,1/1/2018,10,12.9,2.9,179,07-Columbus East,Columbus,,519.1
5010,672158,209115,11/27/2017,,10,12.9,2.9,322.25,07-Columbus East,Columbus,,934.525
5011,669951,209119,10/30/2017,,10,12.9,2.9,520,07-Columbus East,Columbus,,1508
5012,670516,209823,11/13/2017,,10,12.9,2.9,565.5,07-Columbus East,COLUMBUS,Friend/Relative Referral,1639.95
5013,672027,220924,11/15/2017,1/30/2018,10,12.9,2.9,241.5,07-Columbus East,COLUMBUS,,700.35
5014,672919,221177,11/27/2017,,10,12.9,2.9,347,07-Columbus East,Blacklick,,1006.3
5015,672920,221453,11/28/2017,,10,12.9,2.9,370.75,07-Columbus East,Columbus,,1075.175
5016,674285,222031,12/11/2017,1/8/2018,10,12.9,2.9,105,07-Columbus East,Blacklick,,304.5
5017,674283,222522,12/12/2017,,10,12.9,2.9,308,07-Columbus East,REYNOLDSBURG,,893.2
5018,676082,222529,1/2/2018,,10,12.9,2.9,242,07-Columbus East,Blacklick,Friend/Relative Referral,701.8
5019,674447,222639,12/19/2017,,10,12.9,2.9,190.25,07-Columbus East,COLUMBUS,,551.725
5020,676080,223220,1/4/2018,,10,12.9,2.9,204.5,07-Columbus East,Reynoldsburg,,593.05
5021,676079,223221,1/2/2018,,10,12.9,2.9,218.25,07-Columbus East,Blacklick,,632.925
5022,676083,223222,1/4/2018,,10,12.9,2.9,242.5,07-Columbus East,Columbus,,703.25
5023,676613,223485,1/10/2018,,10,12.9,2.9,190.75,07-Columbus East,Columbus,,553.175
5024,676619,223486,1/10/2018,,10,12.9,2.9,188.75,07-Columbus East,Columbus,,547.375
5025,676615,223855,1/10/2018,,10,12.9,2.9,210.25,07-Columbus East,Columbus,,609.725
5026,677085,224171,1/18/2018,1/31/2018,10,12.9,2.9,33,07-Columbus East,Columbus,,95.7
5027,677079,224176,1/18/2018,,10,12.9,2.9,137,07-Columbus East,Columbus,,397.3
5028,677789,224552,1/30/2018,,10,12.9,2.9,103.75,07-Columbus East,,,300.875
5029,677790,224972,2/1/2018,2/2/2018,10,12.9,2.9,5.5,07-Columbus East,REYNOLDSBURG,,15.95
5030,678195,225033,2/7/2018,,10,12.9,2.9,52.75,07-Columbus East,Columbus,,152.975
5031,677901,225051,2/8/2018,,10,12.9,2.9,49.75,07-Columbus East,COLUMBUS,,144.275
5032,678193,225084,2/7/2018,,10,12.9,2.9,46.25,07-Columbus East,Columbus,,134.125
5033,662895,184163,7/25/2017,,9.75,12.87,3.12,1206,06-Akron,AKRON,,3762.72
5034,662911,184172,7/25/2017,8/22/2017,9.75,12.87,3.12,173.75,06-Akron,AKRON,,542.1
5035,663881,184294,8/7/2017,11/6/2017,9.75,12.87,3.12,511.75,06-Akron,akron,,1596.66
5036,663880,184380,8/7/2017,9/15/2017,9.75,12.87,3.12,221,06-Akron,norton,,689.52
5037,664757,184380,8/30/2017,9/3/2017,9.75,12.87,3.12,40,06-Akron,norton,,124.8
5038,663801,184614,8/15/2017,9/10/2017,9.75,12.87,3.12,176,06-Akron,Akron,Other web site,549.12
5039,665943,184614,9/11/2017,10/24/2017,9.75,12.87,3.12,294,06-Akron,Akron,Other web site,917.28
5040,664092,184794,8/15/2017,9/15/2017,9.75,12.87,3.12,197,06-Akron,Barberton,Indeed,614.64
5041,664093,184845,8/16/2017,,9.75,12.87,3.12,1140,06-Akron,akron,Friend/Relative Referral,3556.8
5042,664101,184899,8/16/2017,8/27/2017,9.75,12.87,3.12,56,06-Akron,Akron,,174.72
5043,664934,184899,8/16/2017,9/14/2017,9.75,12.87,3.12,88,06-Akron,Akron,,274.56
5044,664102,184904,8/16/2017,8/27/2017,9.75,12.87,3.12,56,06-Akron,Akron,,174.72
5045,664930,184904,8/16/2017,11/2/2017,9.75,12.87,3.12,376,06-Akron,Akron,,1173.12
5046,664597,185024,8/21/2017,9/8/2017,9.75,12.87,3.12,104,06-Akron,Akron,,324.48
5047,664598,185092,8/22/2017,8/30/2017,9.75,12.87,3.12,32,06-Akron,akron,Other web site,99.84
5048,664585,185187,8/22/2017,8/23/2017,9.75,12.87,3.12,11.75,06-Akron,COPLEY,,36.66
5049,664944,185290,8/28/2017,8/28/2017,9.75,12.87,3.12,39.5,06-Akron,Akron,Indeed,123.24
5050,665295,185290,8/28/2017,9/15/2017,9.75,12.87,3.12,32,06-Akron,Akron,Indeed,99.84
5051,665955,185290,9/11/2017,9/15/2017,9.75,12.87,3.12,33.5,06-Akron,Akron,Indeed,104.52
5052,677720,185290,2/7/2018,2/8/2018,9.5,12.83,3.33,19.5,06-Akron,Akron,Indeed,64.935
5053,664949,185435,8/28/2017,8/28/2017,9.75,12.87,3.12,40,06-Akron,AKRON,,124.8
5054,665297,185435,8/28/2017,9/10/2017,9.75,12.87,3.12,50,06-Akron,AKRON,,156
5055,665954,185435,9/11/2017,,9.75,12.87,3.12,1149,06-Akron,AKRON,,3584.88
5056,664952,185606,8/31/2017,8/31/2017,9.75,12.87,3.12,16,06-Akron,AKRON,,49.92
5057,665298,185606,8/31/2017,9/11/2017,9.75,12.87,3.12,32,06-Akron,AKRON,,99.84
5058,665956,185606,9/11/2017,9/11/2017,9.75,12.87,3.12,16,06-Akron,AKRON,,49.92
5059,664953,185608,8/31/2017,8/31/2017,9.75,12.87,3.12,16,06-Akron,AKRON,,49.92
5060,665299,185608,8/31/2017,9/10/2017,9.75,12.87,3.12,32,06-Akron,AKRON,,99.84
5061,665945,185608,9/11/2017,11/3/2017,9.75,12.87,3.12,336.5,06-Akron,AKRON,,1049.88
5062,664955,185609,8/31/2017,8/31/2017,9.75,12.87,3.12,0,06-Akron,AKRON,,0
5063,665610,185674,9/6/2017,9/10/2017,9.75,12.87,3.12,24,06-Akron,Creston,,74.88
5064,665957,185674,9/6/2017,,9.75,12.87,3.12,921,06-Akron,Creston,,2873.52
5065,665388,185726,9/5/2017,9/15/2017,9.75,12.87,3.12,64,06-Akron,Akron,,199.68
5066,665387,185727,9/5/2017,12/5/2017,9.75,12.87,3.12,495.5,06-Akron,Akron,,1545.96
5067,665283,186046,8/31/2017,10/13/2017,9.75,12.87,3.12,266,06-Akron,North Hill,,829.92
5068,665806,186293,9/14/2014,1/7/2018,9.75,12.87,3.12,723.25,06-Akron,Doylestown,,2256.54
5069,676363,186293,1/8/2018,,9.75,12.87,3.12,307,06-Akron,Doylestown,,957.84
5070,670800,186471,11/8/2017,11/15/2017,9.75,12.87,3.12,32,06-Akron,akron ,Craigslist,99.84
5071,666206,186471,9/20/2017,9/25/2017,10,12.8,2.8,32,06-Akron,akron ,Craigslist,89.6
5072,677941,207442,2/7/2018,,9.75,12.87,3.12,103.75,06-Akron,canton,Indeed,323.7
5073,668202,207806,10/16/2017,10/16/2017,9.75,12.87,3.12,5,06-Akron,Akron,Other web site,15.6
5074,668801,208296,10/24/2017,10/31/2017,9.75,12.87,3.12,44.5,06-Akron,New Franklin,Monster.com,138.84
5075,668800,208317,10/24/2017,10/27/2017,9.75,12.87,3.12,29,06-Akron,norton,Friend/Relative Referral,90.48
5076,669531,208346,11/1/2017,11/9/2017,9.75,12.87,3.12,48.5,06-Akron,Akron ,,151.32
5077,675678,208364,1/4/2018,1/15/2018,9.75,12.87,3.12,56,06-Akron,West Akron,,174.72
5078,668639,208364,10/25/2017,12/4/2017,9.5,12.83,3.33,228.5,06-Akron,West Akron,,760.905
5079,677544,208364,2/5/2018,2/11/2018,9,11.52,2.52,40.5,06-Akron,West Akron,,102.06
5080,678402,208364,2/11/2018,,9,11.52,2.52,76.75,06-Akron,West Akron,,193.41
5081,669527,208648,10/30/2017,11/1/2017,9.75,12.87,3.12,16,06-Akron,Rittman,,49.92
5082,669533,208883,11/2/2017,1/19/2018,9.75,12.87,3.12,435.5,06-Akron,Wadsworth,,1358.76
5083,670796,209027,11/6/2017,12/15/2017,9.75,12.87,3.12,207,06-Akron,Ocala,,645.84
5084,669534,209123,11/2/2017,,9.75,12.87,3.12,490.5,06-Akron,Rittman,,1530.36
5085,670797,209126,11/8/2017,11/21/2017,9.75,12.87,3.12,56,06-Akron,canal fulton,Walk-In,174.72
5086,670799,209253,11/8/2017,1/5/2018,9.75,12.87,3.12,282,06-Akron,cuyahoga falls,Friend/Relative Referral,879.84
5087,670798,209278,11/8/2017,11/17/2017,9.75,12.87,3.12,64,06-Akron,stow,Walk-In,199.68
5088,678412,209911,2/12/2018,,9.75,12.87,3.12,83,06-Akron,Akron,,258.96
5089,675676,210237,1/3/2018,1/24/2018,9.75,12.87,3.12,127.5,06-Akron,Akron,Indeed,397.8
5090,672166,210570,11/20/2017,1/2/2018,9.75,12.87,3.12,224,06-Akron,Akron,,698.88
5091,672691,220983,11/27/2017,,9.75,12.87,3.12,454.25,06-Akron,Akron,,1417.26
5092,675351,221041,12/28/2017,12/29/2017,9.75,12.87,3.12,16,06-Akron,Akron,Friend/Relative Referral,49.92
5093,674166,221215,12/13/2017,,9.75,12.87,3.12,371.5,06-Akron,Creston,,1159.08
5094,672688,221302,12/1/2017,12/22/2017,9.75,12.87,3.12,91.25,06-Akron,Medina,,284.7
5095,673299,221494,12/4/2017,12/29/2017,9.75,12.87,3.12,128,06-Akron,Akron,,399.36
5096,673301,221596,12/8/2017,12/17/2017,9.75,12.87,3.12,48,06-Akron,Rittman,,149.76
5097,675181,221596,12/17/2017,2/2/2018,9.75,12.87,3.12,217.5,06-Akron,Rittman,,678.6
5098,676314,222559,1/11/2018,,9.75,12.87,3.12,222.25,06-Akron,Doylestown,,693.42
5099,675682,222775,1/3/2018,,9.75,12.87,3.12,277.5,06-Akron,Marshallville,,865.8
5100,676318,223059,1/8/2018,2/9/2018,9.75,12.87,3.12,176,06-Akron,Marshallville,,549.12
5101,676316,223159,1/11/2018,,9.75,12.87,3.12,248,06-Akron,Lodi,,773.76
5102,676319,223441,1/11/2018,1/23/2018,9.75,12.87,3.12,72,06-Akron,canton,Craigslist,224.64
5103,677251,223858,1/19/2018,,9.75,12.87,3.12,203,06-Akron,Akron,,633.36
5104,677590,224191,2/2/2018,,9.75,12.87,3.12,128,06-Akron,Akron,Zip Recruiter,399.36
5105,677591,224727,2/2/2018,2/6/2018,9.75,12.87,3.12,24,06-Akron,Medina,,74.88
5106,677949,224738,2/5/2018,2/8/2018,9.75,12.87,3.12,24,06-Akron,Uniontown,Other web site,74.88
5107,677943,224897,2/8/2018,,9.75,12.87,3.12,102,06-Akron,Tallmadge,Indeed,318.24
5108,678422,225091,2/13/2018,2/13/2018,9.75,12.87,3.12,8,06-Akron,akron,Indeed,24.96
5109,678421,225278,2/16/2018,,9.75,12.87,3.12,48,06-Akron,Akron,,149.76
5110,668249,185405,10/20/2017,10/30/2017,9.5,12.83,3.33,70,06-Akron,Akron,Walk-In,233.1
5111,664430,185405,8/28/2017,9/8/2017,9.25,11.84,2.59,56.25,06-Akron,Akron,Walk-In,145.6875
5112,667458,185594,10/13/2017,10/20/2017,9.5,12.83,3.33,41.5,06-Akron,akron,Indeed,138.195
5113,666879,207351,10/5/2017,11/2/2017,9.5,12.83,3.33,183.25,06-Akron,akron,Craigslist,610.2225
5114,666908,207436,10/6/2017,11/29/2017,9.5,12.83,3.33,247.75,06-Akron,Rittman,Craigslist,825.0075
5115,667393,207623,10/11/2017,12/4/2017,9.5,12.83,3.33,339.25,06-Akron,canal fulton,Craigslist,1129.7025
5116,667452,207759,10/12/2017,10/12/2017,9.5,12.83,3.33,10,06-Akron,Twinsbug,Walk-In,33.3
5117,667848,207787,10/18/2017,10/24/2017,9.5,12.83,3.33,59.5,06-Akron,akron,Friend/Relative Referral,198.135
5118,673033,207787,12/11/2017,12/28/2017,9.75,12.48,2.73,101.25,06-Akron,akron,Friend/Relative Referral,276.4125
5119,671000,207787,11/3/2017,12/10/2017,9.5,12.16,2.66,184.25,06-Akron,akron,Friend/Relative Referral,490.105
5120,669459,207787,11/3/2017,11/5/2017,8.5,10.88,2.38,2.25,06-Akron,akron,Friend/Relative Referral,5.355
5121,668883,208510,10/30/2017,11/16/2017,9.5,12.83,3.33,106.5,06-Akron,Akron,Indeed,354.645
5122,676142,209464,1/10/2018,1/11/2018,9.5,12.83,3.33,20.5,06-Akron,Akron,Other web site,68.265
5123,676208,210280,1/10/2018,1/10/2018,9.5,12.83,3.33,10,06-Akron,akron,Craigslist,33.3
5124,672401,210280,11/29/2017,11/29/2017,9,11.52,2.52,8,06-Akron,akron,Craigslist,20.16
5125,677493,220797,2/1/2018,2/8/2018,9.5,12.83,3.33,34.25,06-Akron,akron,Craigslist,114.0525
5126,672196,220797,11/28/2017,12/10/2017,10,12.8,2.8,56.25,06-Akron,akron,Craigslist,157.5
5127,674244,220797,12/11/2017,12/18/2017,10,12.8,2.8,31.75,06-Akron,akron,Craigslist,88.9
5128,677803,221745,2/7/2018,2/12/2018,9.5,12.83,3.33,22,06-Akron,cuyahoga falls,,73.26
5129,676432,222889,1/16/2018,1/18/2018,9.5,12.83,3.33,29.5,06-Akron,Akron,Indeed,98.235
5130,676309,223481,1/15/2018,1/16/2018,9.5,12.83,3.33,19.5,06-Akron,Akron,Craigslist,64.935
5131,676430,223649,1/16/2018,,9.5,12.83,3.33,235.75,06-Akron,AKRON,Zip Recruiter,785.0475
5132,677608,223748,2/6/2018,2/15/2018,9.5,12.83,3.33,60.5,06-Akron,Akron,Indeed,201.465
5133,676480,223779,1/16/2018,,9.5,12.83,3.33,209,06-Akron,akron,Friend/Relative Referral,695.97
5134,676493,223788,1/16/2018,1/23/2018,9.5,12.83,3.33,54.5,06-Akron,Akron ,Walk-In,181.485
5135,676518,223823,1/17/2018,1/18/2018,9.5,12.83,3.33,18.25,06-Akron,akron,Craigslist,60.7725
5136,677004,223823,1/24/2018,1/25/2018,9,11.52,2.52,11.25,06-Akron,akron,Craigslist,28.35
5137,676808,223835,1/22/2018,1/24/2018,9.5,12.83,3.33,18.5,06-Akron,Akron,Friend/Relative Referral,61.605
5138,676807,223836,1/22/2018,1/24/2018,9.5,12.83,3.33,19.25,06-Akron,akron,Friend/Relative Referral,64.1025
5139,676658,223838,1/17/2018,1/23/2018,9.5,12.83,3.33,39,06-Akron,AKron,Friend/Relative Referral,129.87
5140,676809,223841,1/22/2018,1/24/2018,9.5,12.83,3.33,19.25,06-Akron,Akron,Friend/Relative Referral,64.1025
5141,676752,224019,1/22/2018,1/23/2018,9.5,12.83,3.33,17.75,06-Akron,Barberton,Friend/Relative Referral,59.1075
5142,677027,224237,1/24/2018,1/30/2018,9.5,12.83,3.33,39,06-Akron,akron,,129.87
5143,677852,224790,2/6/2018,2/8/2018,9.5,12.83,3.33,24.75,06-Akron,Lakemore,Friend/Relative Referral,82.4175
5144,677997,224952,2/12/2018,2/13/2018,9.5,12.83,3.33,4.25,06-Akron,Akron,Friend/Relative Referral,14.1525
5145,678023,225057,2/13/2018,2/13/2018,9.5,12.83,3.33,1,06-Akron,Akron,Indeed,3.33
5146,678112,225163,2/14/2018,,9.5,12.83,3.33,20,06-Akron,Akron,,66.6
5147,678279,225227,2/15/2018,,9.5,12.83,3.33,9.5,06-Akron,Akron,Friend/Relative Referral,31.635
5148,667510,184155,10/9/2017,12/3/2017,10,12.8,2.8,392.95,12-Chicago,Chicago,Craigslist,1100.26
5149,675043,184155,12/18/2017,12/30/2017,10,12.8,2.8,99.89,12-Chicago,Chicago,Craigslist,279.692
5150,677893,184155,2/5/2018,,9.25,11.84,2.59,109.04,12-Chicago,Chicago,Craigslist,282.4136
5151,662974,184155,8/2/2017,8/29/2017,9,11.52,2.52,67.96,12-Chicago,Chicago,Craigslist,171.2592
5152,664837,184155,8/29/2017,10/8/2017,9,11.52,2.52,244.88,12-Chicago,Chicago,Craigslist,617.0976
5153,673532,184155,12/4/2017,12/17/2017,9,11.52,2.52,95.69,12-Chicago,Chicago,Craigslist,241.1388
5154,675744,184155,12/31/2017,2/9/2018,9,11.52,2.52,203.81,12-Chicago,Chicago,Craigslist,513.6012
5155,674935,184188,12/23/2017,12/30/2017,10,12.8,2.8,17.12,12-Chicago,Chicago ,,47.936
5156,675556,184188,12/28/2017,12/30/2017,8.75,11.7,2.95,11.5,12-Chicago,Chicago ,,33.925
5157,663057,184188,8/3/2017,8/17/2017,9,11.52,2.52,19.78,12-Chicago,Chicago ,,49.8456
5158,663100,184232,8/4/2017,8/9/2017,10,12.8,2.8,24,06-Akron,Cuyahoga Falls,,67.2
5159,663541,184547,8/10/2017,8/18/2017,10,12.8,2.8,56,06-Akron,Tallmadge,Indeed,156.8
5160,667530,184650,10/9/2017,12/3/2017,10,12.8,2.8,157.57,12-Chicago,Bolingbrook,Flyer,441.196
5161,663633,184650,8/14/2017,10/8/2017,9,11.52,2.52,188,12-Chicago,Bolingbrook,Flyer,473.76
5162,667497,184870,10/9/2017,12/3/2017,10,12.8,2.8,300.94,12-Chicago,Naperville,,842.632
5163,675028,184870,12/18/2017,12/30/2017,10,12.8,2.8,63.47,12-Chicago,Naperville,,177.716
5164,663768,184870,8/15/2017,10/8/2017,9,11.52,2.52,281.13,12-Chicago,Naperville,,708.4476
5165,673406,184870,12/4/2017,12/17/2017,9,11.52,2.52,79.27,12-Chicago,Naperville,,199.7604
5166,675717,184870,12/31/2017,2/2/2018,9,11.52,2.52,20.35,12-Chicago,Naperville,,51.282
5167,676021,184870,1/8/2018,,9,11.52,2.52,237.69,12-Chicago,Naperville,,598.9788
5168,667499,184938,10/9/2017,12/3/2017,10,12.8,2.8,391.86,12-Chicago,Chicago ,Craigslist,1097.208
5169,675029,184938,12/18/2017,12/30/2017,10,12.8,2.8,91.05,12-Chicago,Chicago ,Craigslist,254.94
5170,664059,184938,8/21/2017,8/31/2017,9,11.52,2.52,7.6,12-Chicago,Chicago ,Craigslist,19.152
5171,664176,184938,8/22/2017,10/8/2017,9,11.52,2.52,286.71,12-Chicago,Chicago ,Craigslist,722.5092
5172,673407,184938,12/4/2017,12/17/2017,9,11.52,2.52,71.49,12-Chicago,Chicago ,Craigslist,180.1548
5173,675718,184938,12/31/2017,,9,11.52,2.52,239.15,12-Chicago,Chicago ,Craigslist,602.658
5174,671186,185206,11/15/2017,12/3/2017,10,12.8,2.8,8.83,12-Chicago,MAYWOOD ,Friend/Relative Referral,24.724
5175,676516,185252,1/17/2018,2/1/2018,10,12.8,2.8,88,06-Akron,akron,Indeed,246.4
5176,670850,186258,11/13/2017,11/28/2017,10,12.8,2.8,36.42,12-Chicago,Chicago,,101.976
5177,665515,186258,9/12/2017,11/2/2017,8.75,11.7,2.95,233.25,12-Chicago,Chicago,,688.0875
5178,670849,186259,11/13/2017,12/3/2017,10,12.8,2.8,39.09,12-Chicago,Chicago,,109.452
5179,665516,186259,9/12/2017,11/24/2017,8.75,11.7,2.95,282.5,12-Chicago,Chicago,,833.375
5180,671009,186490,11/6/2017,12/3/2017,10,12.8,2.8,37.57,12-Chicago,Chicago,Craigslist,105.196
5181,671006,186491,11/6/2017,12/3/2017,10,12.8,2.8,34.98,12-Chicago,Chicago,Craigslist,97.944
5182,671944,186491,11/13/2017,12/3/2017,10,12.8,2.8,2,12-Chicago,Chicago,Craigslist,5.6
5183,667744,186547,10/11/2017,10/12/2017,10,12.8,2.8,10.34,12-Chicago,Sauk Village,,28.952
5184,666003,186547,9/20/2017,10/11/2017,8.25,11.04,2.79,37.5,12-Chicago,Sauk Village,,104.625
5185,666834,207218,10/5/2017,10/5/2017,10,12.8,2.8,8,06-Akron,stow,Indeed,22.4
5186,669482,207368,11/3/2017,11/24/2017,10,12.8,2.8,15.83,12-Chicago,Chicago Heights,,44.324
5187,666789,207368,9/27/2017,10/12/2017,8.75,11.7,2.95,47.25,12-Chicago,Chicago Heights,,139.3875
5188,675559,207368,12/26/2017,,8.75,11.7,2.95,206.5,12-Chicago,Chicago Heights,,609.175
5189,667878,207372,10/18/2017,11/1/2017,10,12.8,2.8,73.19,12-Chicago,Chicago,,204.932
5190,672282,207372,11/13/2017,12/3/2017,10,12.8,2.8,9.33,12-Chicago,Chicago,,26.124
5191,666820,207372,9/26/2017,10/26/2017,8.75,11.7,2.95,37.5,12-Chicago,Chicago,,110.625
5192,670851,207419,11/13/2017,12/3/2017,10,12.8,2.8,36.47,12-Chicago,chicago,,102.116
5193,666840,207419,9/29/2017,11/24/2017,8.75,11.7,2.95,186,12-Chicago,chicago,,548.7
5194,667737,207466,10/9/2017,12/3/2017,10,12.8,2.8,132.03,12-Chicago,Chicago,Friend/Relative Referral,369.684
5195,667739,207499,10/9/2017,10/10/2017,10,12.8,2.8,99.77,12-Chicago,chicago,Friend/Relative Referral,279.356
5196,667763,207675,10/9/2017,12/3/2017,10,12.8,2.8,179.08,12-Chicago,Chicago,,501.424
5197,667767,207684,10/10/2017,12/3/2017,10,12.8,2.8,207.81,12-Chicago,Chicago,,581.868
5198,667766,207836,10/13/2017,11/1/2017,10,12.8,2.8,163.73,12-Chicago,Chicago,,458.444
5199,667768,207836,10/13/2017,11/15/2017,10,12.8,2.8,124.8,12-Chicago,Chicago,,349.44
5200,672285,207836,10/13/2017,12/3/2017,10,12.8,2.8,80.21,12-Chicago,Chicago,,224.588
5201,675156,207836,12/18/2017,12/30/2017,10,12.8,2.8,93.06,12-Chicago,Chicago,,260.568
5202,673509,207836,12/4/2017,12/17/2017,9,11.52,2.52,36.95,12-Chicago,Chicago,,93.114
